video_id,titulo,descricao,canal,channel_id,data_publicacao,views_video,likes_video,comentarios_video,duracao_segundos,tags,inscritos_canal,inscritos_ocultos,visualizacoes_canal,total_videos_canal
prypNPfnSz8,"Nany People exalta resistência trans, nega mágoa com a Globo e abre o jogo sobre amor",,IstoÉ Publicações,UC6Z3-B_ybUirOnOoAP9Rz4w,2025-05-22T18:05:56Z,717,29,1,98,[],267000,False,99040595,4128
ztLGle63pC8,"Nany People exalta resistência trans, nega mágoa com a Globo e abre o jogo sobre amor","“A vida é trânsito, é dia útil, não é domingo” — parafraseando Nelson Rodrigues, Nany People mostrou a sua melhor versão no quadro “IstoÉ Gente como a Gente” — projeto do site IstoÉ Gente, que aborda o lado pessoal e espontâneo de personalidades brasileiras —, desta semana.

Bem-humorada, sincerona, desenvolta e reflexiva, a cantora, atriz e comediante passou um recado sobre a importância de ocupar seu lugar no mundo, seja tocando a vida das pessoas com o seu humor, seja acordando cedo para trabalhar e fazendo da sua existência um ato de resistência.

A artista recordou histórias do seu passado, refletiu sobre o futuro, negou qualquer especulação a respeito de seu contrato com a Globo, e abriu o jogo sobre sua fama de ""pegadora de novinhos"".",IstoÉ Publicações,UC6Z3-B_ybUirOnOoAP9Rz4w,2025-05-22T18:00:41Z,8267,525,30,1898,[],267000,False,99040595,4128
SW3jBljDeLI,Pesquisadores brasileiros desenvolvem tecnologia que faz mamografia sem dor nem radiação #istoé #dw,,IstoÉ Publicações,UC6Z3-B_ybUirOnOoAP9Rz4w,2025-05-21T20:08:22Z,633,26,0,175,[],267000,False,99040595,4128
uHM0g0nG1So,"Com modelo digital escalável, Fructus impulsiona autonomia financeira de mulheres","Criada primeiramente para gerar impacto social, mas em uma lógica de negócios, a Fructus é uma empresa jovem que já começa a deixar marcas relevantes no universo do empreendedorismo digital. Fundada em agosto de 2024, a empresa oferece a mulheres de diferentes perfis — muitas delas sem experiência prévia — a estrutura necessária para atuar no mercado de vendas online.",IstoÉ Publicações,UC6Z3-B_ybUirOnOoAP9Rz4w,2025-05-21T14:00:29Z,149,13,5,2558,[],267000,False,99040595,4128
sCzlhh0cBdg,Pai de Marina Ruy Barbosa mira Marquezine | Globo troca Fábio de Melo por Deive Leonardo?,,IstoÉ Publicações,UC6Z3-B_ybUirOnOoAP9Rz4w,2025-05-19T20:03:31Z,1449,18,2,4028,[],267000,False,99040595,4128
OzPFexQ09KQ,Gato é capturado com carregamento de drogas em penitenciária da Costa Rica #istoé #dw,,IstoÉ Publicações,UC6Z3-B_ybUirOnOoAP9Rz4w,2025-05-19T19:07:07Z,1531,14,1,38,[],267000,False,99040595,4128
028VKIumxsE,Entenda por que as patas dos pinguins não congelam mesmo a temperaturas abaixo de -30°C #istoé #dw,,IstoÉ Publicações,UC6Z3-B_ybUirOnOoAP9Rz4w,2025-05-19T15:56:15Z,545,8,0,61,[],267000,False,99040595,4128
MdeSjyQPeXA,"Após diagnóstico de aneurisma, Vanessa Lunardelli criou a Bright Me - perfumaria funcional","Aos 31 anos, a perfumista Vanessa Lunardelli viu a sua vida se transformar. Diagnosticada com um aneurisma cerebral, ela passou por uma cirurgia de craniotomia e perdeu a visão do olho esquerdo. Dez anos depois, aos 41 anos, um novo diagnóstico de aneurisma e apenas uma certeza sobre o futuro: “se eu ainda estou aqui é porque algum propósito existe.”

Contato:
@brightmemore
@vanessalunardelli",IstoÉ Publicações,UC6Z3-B_ybUirOnOoAP9Rz4w,2025-05-19T13:00:39Z,137,13,0,2370,[],267000,False,99040595,4128
sxMWQZaKC-Q,Leonardo Miggiorin recorda bastidores de cena dramática de 'Mulheres Apaixonadas',"Atualmente trabalhando como psicólogo, professor e ator - em cartaz com a peça “Não Se Mate”, em São Paulo - Leonardo Miggiorin relembrou os bastidores de uma cena impactante logo no início da novela “Mulheres Apaixonadas” (2003), da TV Globo, na qual interpretava o rebelde incompreendido Rodrigo.

Em bate-papo ao videocast “IstoÉ Gente Entrevista”, o artista revelou os bastidores da cena do enterro de sua mãe na ficção e como foi dirigido para fazer a sequência com entrega e dramatização.

#istoé #gente #dramatização #mulheresapiconadas",IstoÉ Publicações,UC6Z3-B_ybUirOnOoAP9Rz4w,2025-05-16T14:25:42Z,1285,56,1,179,[],267000,False,99040595,4128
QxGGCHGPqcU,Cientistas criam dispositivo que permite sentir sabores de alimentos sem comer #istoé,,IstoÉ Publicações,UC6Z3-B_ybUirOnOoAP9Rz4w,2025-05-14T16:13:57Z,1512,47,0,67,[],267000,False,99040595,4128
ghFJ6D9c0QY,IstoÉ Gente Entrevista | Leonardo Miggiorin,"Atualmente trabalhando como psicólogo, professor e ator - em cartaz com a peça ""Não Se Mate"", em São Paulo - Leonardo Miggiorin relembrou os bastidores de uma cena impactante logo no início da novela ""Mulheres Apaixonadas"" (2003), da TV Globo, na qual interpretava o rebelde incompreendido Rodrigo.

Em bate-papo ao videocast ""IstoÉ Gente Entrevista"", o artista revelou os bastidores da cena do enterro de sua mãe na ficção e como foi dirigido para fazer a sequência com entrega e dramatização.

Apresentação: @mariliab_jornalista",IstoÉ Publicações,UC6Z3-B_ybUirOnOoAP9Rz4w,2025-05-14T14:00:09Z,159,5,0,1974,[],267000,False,99040595,4128
s2VDKZMYG9I,Ex de Nicole Bahls e término polêmico de Nakamura | Gretchen surta no Power Couple,"As revelações bombásticas do término de Carol Nakamura, ex-bailarina do Faustão, com Gabriel Leonel vieram à tona! Ex de Nicole Bahls foi citado como suposto pivô na história. 
Gretchen se envolve em uma treta explosiva com Rafael Pessina e Talira no Power Couple da Record. Esdras ganha apelido de “Bebê Reboner”.

E ainda: os bastidores exclusivos da treta entre Dona Déa e Lívia Andrade no Domingão com Huck na Globo. Saiba todos os detalhes!

🔔 Inscreva-se no canal e ative as notificações para não perder nenhum episódio! Assista! Painel IstoÉ Gente – Toda segunda-feira, 17h.",IstoÉ Publicações,UC6Z3-B_ybUirOnOoAP9Rz4w,2025-05-12T20:01:21Z,2615,12,0,2349,[],267000,False,99040595,4128
8C4D53q7M4c,Conheça a história da holandesa que seduzia e matava nazistas  #istoé #dw,,IstoÉ Publicações,UC6Z3-B_ybUirOnOoAP9Rz4w,2025-05-12T18:09:01Z,3847,264,4,65,[],267000,False,99040595,4128
eTQqNrbH-Z4,Conheça a história dos soldados brasileiros que foram recrutados pelo exército nazista  #istoé #dw,,IstoÉ Publicações,UC6Z3-B_ybUirOnOoAP9Rz4w,2025-05-09T19:18:44Z,1258,40,1,156,[],267000,False,99040595,4128
IZM27_BLmqI,"Julinho Casares, Apresentador: ‘É importante mostrar o final feliz das adoções’ | Pet Talks","Defensor de animais e apresentador de TV, Julinho Casares procura mostrar em seus vídeos todo o processo de resgate e adoção de cães e gatos, inclusive o final feliz, quando o bicho encontra um lar. Para ele, é importante dar foco ao lado bom de cada caso. Há seis anos na Record, ele participa do programa Hoje em Dia com um quadro dedicado ao universo pet. Também é colunista no portal Leo Dias. Criador da raça malamute do Alasca, Julinho já teve mais de 20 deles em seu canil. Agora são cinco, que dividem espaço com outros cães. São cerca de 40 no sítio, entre eles os populares caramelos",IstoÉ Publicações,UC6Z3-B_ybUirOnOoAP9Rz4w,2025-05-09T19:00:48Z,92,8,0,1309,[],267000,False,99040595,4128
sm2v9nnQvts,"Dois meses após bloqueio de Israel, Gaza sofre com falta de água, comida e remédio  #istoé #dw",,IstoÉ Publicações,UC6Z3-B_ybUirOnOoAP9Rz4w,2025-05-08T18:08:06Z,886,26,8,81,[],267000,False,99040595,4128
Kb1ke_qauaA,Mariana Rios relembra aborto e diz que ser mãe tentante a fez ter mais orgulho de sua jornada,"Mariana Rios abriu o coração sobre sua definição atual de mãe tentante no ""IstoÉ Gente como a Gente"" desta semana. A atriz, que no momento se dedica ao processo de engravidar, mostrou que o acesso à informação é uma das chaves para receber apoio e acolhimento em momentos de muita ansiedade. A influenciadora digital também falou sobre a relação com o milionário Juca Diniz, exaltou sua rede de apoio em momentos de fragilidade e adiantou projetos profissionais que estão em andamento paralelamente aos estímulos que faz para tornar seu sonho realidade.",IstoÉ Publicações,UC6Z3-B_ybUirOnOoAP9Rz4w,2025-05-07T14:00:24Z,2427,64,3,2044,[],267000,False,99040595,4128
EppbLK_qDDg,"Mãe tentante, Mariana Rios revela possibilidade de adoção e reflete sobre aborto","Mariana Rios abriu o coração sobre sua definição atual de mãe tentante no ""IstoÉ Gente como a Gente"" desta semana. 

A atriz, que no momento se dedica ao processo de engravidar, mostrou que o acesso à informação é uma das chaves para receber apoio e acolhimento em momentos de muita ansiedade. Por isso, ela criou o projeto ""Basta Sentir Maternidade"", que tem como propósito orientar todas as mulheres que, assim como ela, querem se tornar mães - seja engravidando ou por adoção. 

A influenciadora digital também falou sobre a relação com o milionário Juca Diniz, exaltou sua rede de apoio em momentos de fragilidade e adiantou projetos profissionais que estão em andamento paralelamente aos estímulos que faz para tornar seu sonho realidade.

Confira a entrevista completa!",IstoÉ Publicações,UC6Z3-B_ybUirOnOoAP9Rz4w,2025-05-07T14:00:20Z,1701,87,2,176,[],267000,False,99040595,4128
lCiJcDsTSmM,"Retorno de Chefão Agita a Globo: Mudanças no BBB, Futuro da Eliana e o efeito Lady Gaga",,IstoÉ Publicações,UC6Z3-B_ybUirOnOoAP9Rz4w,2025-05-05T20:45:22Z,10338,339,65,2398,[],267000,False,99040595,4128
HU619cIGA_A,Conheça a igreja que insere Harry Potter nos cultos para atrair fiéis #istoé #dw,,IstoÉ Publicações,UC6Z3-B_ybUirOnOoAP9Rz4w,2025-05-02T16:48:19Z,1556,24,3,84,[],267000,False,99040595,4128
a2PeJQbpNVM,Coreia do Norte confirma envio de tropas para a Rússia #istoé #dw,,IstoÉ Publicações,UC6Z3-B_ybUirOnOoAP9Rz4w,2025-04-29T16:02:09Z,1090,7,0,56,[],267000,False,99040595,4128
j6KSE7MFL8w,Jesuíta Barbosa sobre filme de Ney Matogrosso: 'Veio para dar tapa na cara',"Jesuíta Barbosa foi o artista escolhido para dar vida a Ney Matogrosso na cinebiografia 'Homem com H'. A produção, que conta a trajetória do artista, tem estreia marcada para o dia 1º de maio.

Em entrevista à IstoÉ Gente, o ator destacou a importância do ""viver do jeito que eu quiser"", e da temática sem pudor da obra na sociedade atual. Confira! (link nos stories)

Reportagem: @sofia.castromaga",IstoÉ Publicações,UC6Z3-B_ybUirOnOoAP9Rz4w,2025-04-29T15:45:28Z,1344,20,1,188,[],267000,False,99040595,4128
FRv70iS3wrI,Treta Maiara e Maraisa x Andressa Urach gera PREJUÍZO e CAOS | Entrevista com Marcelo Médici,"O jornalista Matheus Baldi entrevista o ator e humorista Marcelo Médici e comenta os principais acontecimentos dos bastidores da TV e do mundo dos famosos.

🔔 Inscreva-se no canal e ative as notificações para não perder nenhum episódio!

Assista! Painel IstoÉ Gente – Toda segunda-feira, 17h.",IstoÉ Publicações,UC6Z3-B_ybUirOnOoAP9Rz4w,2025-04-28T20:43:35Z,2117,16,4,4520,[],267000,False,99040595,4128
kNDhl7NG7zc,Empreender na área pet exige profissionalismo; não há mais espaço para o amador | Pet Talks,"Engenheiro de formação, Eduardo Achôa é consultor financeiro e há 15 anos decidiu investir no mercado pet. Primeiro com a Gestão Pet, que auxilia companhias do setor – de pet shops a hotéis para cachorros – a tornar o negócio lucrativo. E agora também com a BeeVets, uma franqueadora cujo foco principal está em clínicas veterinárias. Achôa conta neste bate-papo com Luís Estrelas que o segmento cresce acima de 10% há seis anos. Em sua maior parte, ele é constituído por empresas administradas de forma amadora. Com a consolidação do mercado e a expansão dos grandes grupos que adquirem mais e mais negócios, o setor passa por um rearranjo importante, diminuindo o espaço de quem ainda não profissionalizou sua gestão. Achôa comenta também como a Inteligência Artificial pode ser usada na veterinária e fala da valorização da consulta à distância.",IstoÉ Publicações,UC6Z3-B_ybUirOnOoAP9Rz4w,2025-04-25T21:19:34Z,151,7,0,1677,[],267000,False,99040595,4128
_gojp4xTlKU,"Aos 100 anos, Anna Possi ainda trabalha e espera continuar até os 105 anos #istoé #DW",,IstoÉ Publicações,UC6Z3-B_ybUirOnOoAP9Rz4w,2025-04-25T15:56:39Z,1012,34,1,68,[],267000,False,99040595,4128
EyRQHfNwu1Q,Paulinho Vilhena - IstoÉ Gente Como A Gente #12,,IstoÉ Publicações,UC6Z3-B_ybUirOnOoAP9Rz4w,2025-04-24T19:00:25Z,176,6,1,1546,[],267000,False,99040595,4128
2SHm-qBxyQ4,Paulinho Vilhena revela que esposa não sente ciúmes de seu passado,,IstoÉ Publicações,UC6Z3-B_ybUirOnOoAP9Rz4w,2025-04-24T18:20:34Z,1012,30,1,92,[],267000,False,99040595,4128
1WuPQgl9hnc,"Paulinho Vilhena relembra impacto do papel de Salvador, personagem esquizofrênico de 'Império'",,IstoÉ Publicações,UC6Z3-B_ybUirOnOoAP9Rz4w,2025-04-24T18:19:54Z,483,8,0,82,[],267000,False,99040595,4128
dgEAWIHaKBA,"Após a morte do papa, cardeais entram em conclave para eleger seu sucessor  #istoé #papa  #dw",,IstoÉ Publicações,UC6Z3-B_ybUirOnOoAP9Rz4w,2025-04-22T17:15:21Z,3541,270,2,91,[],267000,False,99040595,4128
jEYJl9c4QU8,Ator Luis Lobianco revela que usou do humor para lidar com perda precoce da mãe,,IstoÉ Publicações,UC6Z3-B_ybUirOnOoAP9Rz4w,2025-04-17T14:01:05Z,838,12,1,140,[],267000,False,99040595,4128
Xt2EKyc1z1E,Ator Luis Lobianco revela que usou do humor para lidar com perda precoce da mãe,"Em entrevista ao podcast ""IstoÉ Gente Entrevista"" desta semana, o ator se divertiu ao falar da repercussão das primeiras semanas de novela, a impressão de como o ""núcleo CLT"" vai se desenrolar a partir dos próximos capítulos, e dividiu a pressão que sofreu a vida toda por decidir ser ator.

Segundo ele, as pessoas o rotulam como humorista fazendo com que ele perca oportunidades de trabalho de outras vertentes. Lobianco também comentou sobre seu jeito reservado ser colocado à prova por quem criou expectativas em cima do seu humor, e a forma como lidou com a perda de sua mãe ainda na infância.",IstoÉ Publicações,UC6Z3-B_ybUirOnOoAP9Rz4w,2025-04-17T14:00:48Z,218,9,0,2131,[],267000,False,99040595,4128
hQtMJA6Y4vY,"Gerdau Innovation Day estreia com debates sobre inovação, tecnologia e liderança","A primeira edição do ‘Gerdau Innovation Day’, promovida pela Gerdau, maior empresa brasileira produtora de aço, aconteceu no dia 8 de abril em Porto Alegre, no Rio Grande do Sul. Com objetivo de discutir soluções e desenvolver conexões entre diferentes setores, o evento reuniu executivos da companhia, clientes, parceiros, colaboradores, startups, entre outros participantes inscritos. #gerdau #conteudodemarca",IstoÉ Publicações,UC6Z3-B_ybUirOnOoAP9Rz4w,2025-04-17T13:50:41Z,163,7,2,467,[],267000,False,99040595,4128
NofXMeCrMEk,PL DA ANISTIA EM DISCUSSÃO NA CÂMARA: O QUE ACONTECE AGORA?,,IstoÉ Publicações,UC6Z3-B_ybUirOnOoAP9Rz4w,2025-04-16T22:20:33Z,1102,57,2,180,[],267000,False,99040595,4128
pklxKZ95gv0,Mulher indiana se disfarça de homem por três décadas para criar a filha  #istoé #dw,,IstoÉ Publicações,UC6Z3-B_ybUirOnOoAP9Rz4w,2025-04-15T15:48:53Z,1457,36,1,49,[],267000,False,99040595,4128
bMaPc7ufG1A,Bella Campos x Cauã: bastidor polêmico sobre atrizes e modelos influencers| Entrevista com Dando Way,"Desentendimento entre Bella Campos e Cauã Reymond nos Estúdios Globo? Entenda os bastidores da polêmica. Segundo a Veja, Bella teria confrontado Cauã no estacionamento da emissora, após descobrir que o ator teria feito críticas ao seu desempenho na nova versão de Vale Tudo. As observações, inclusive, teriam chegado à direção da novela. 

Com milhões de seguidores nas redes sociais, há quem acredite que a força digital de Bella teria influenciado sua escalação para o papel de Maria de Fátima — agora retratada como uma influenciadora, com direito até a perfil oficial da personagem nas redes.

Os apresentadores Matheus Baldi e Leticia Sena ampliam a discussão sobre a força da influência digital, que já ultrapassa os limites da TV e também impacta o universo da moda. No Painel IstoÉ Gente desta semana, eles recebem o renomado empresário Anderson Baumgartner, o Dando Way, responsável pelo lançamento e gestão de carreira grandes modelos brasileiras pelo mundo. A conversa aborda ainda o impacto das novas tecnologias no novo filme O Diabo Veste Prada 2, previsto para o próximo ano.

Com mais de 25 anos de carreira, Dando lançou nomes como Alessandra Ambrosio, Carol Trentini, Candice Swanepoel e, incentivado pelo amigo Paulo Gustavo, fundou também a WAY Stars — que agencia talentos como Tiago Iorc, Tatá Werneck, Mônica Martelli e Paulo André, ex-BBB. No programa, ele fala ainda de seu livro “Dando a Volta por Cima”.
E mais: também vamos repercutir a entrevista de Daniela Beyrutti, CEO do SBT, e trazer os bastidores do filme Homem com H, que contará com Jesuíta Barbosa no papel do cantor Ney Matogrosso.

🔔 Inscreva-se no canal e ative as notificações para não perder nenhum episódio!
Assista! Painel IstoÉ Gente – Toda segunda-feira, 17h.",IstoÉ Publicações,UC6Z3-B_ybUirOnOoAP9Rz4w,2025-04-14T20:43:36Z,2269,18,1,4575,[],267000,False,99040595,4128
Z85a5zWOgLA,José Renato Nalini criticou a intenção brasileira de explorar petróleo na foz do Rio Amazonas.,,IstoÉ Publicações,UC6Z3-B_ybUirOnOoAP9Rz4w,2025-04-14T13:46:41Z,2975,102,1,107,[],267000,False,99040595,4128
2YnK9VNy07w,José Renato Nalini | Secretário de Mudanças Climáticas de SP,,IstoÉ Publicações,UC6Z3-B_ybUirOnOoAP9Rz4w,2025-04-13T13:00:04Z,157,8,0,2846,[],267000,False,99040595,4128
Le7bkmJ5hDQ,Cientistas recriam lobos extintos #istoé,,IstoÉ Publicações,UC6Z3-B_ybUirOnOoAP9Rz4w,2025-04-10T14:48:06Z,831,32,0,104,[],267000,False,99040595,4128
skF1D-uqLk8,"Apesar de tarifa mais branda ao país, brasileiros poderão sofrer impacto da medida. #istoé #dw",,IstoÉ Publicações,UC6Z3-B_ybUirOnOoAP9Rz4w,2025-04-09T18:00:51Z,671,17,1,153,[],267000,False,99040595,4128
a9wPVJxVHm0,Usar telas na cama aumenta o risco de insônia e prejudica seu sono em 59%  #istoé,,IstoÉ Publicações,UC6Z3-B_ybUirOnOoAP9Rz4w,2025-04-08T18:18:46Z,595,15,0,89,[],267000,False,99040595,4128
bHNQBlmo37w,É assim que o corpo sinaliza deficiência de vitamina D,,IstoÉ Publicações,UC6Z3-B_ybUirOnOoAP9Rz4w,2025-04-07T21:40:52Z,626,3,0,59,[],267000,False,99040595,4128
vJnBvXJH6Xw,Mito ou verdade: utensílio de cozinha de plástico preto é tóxico?,,IstoÉ Publicações,UC6Z3-B_ybUirOnOoAP9Rz4w,2025-04-07T21:35:30Z,330,2,0,116,[],267000,False,99040595,4128
tiwgP4VGCCI,Pai de Santo de Anitta fala de apoio a Bolsonaro e preconceito contra religiões de matriz africana,"Durante entrevista no programa 'Painel IstoÉ Gente', comandado pelos jornalistas Matheus Baldi e Letícia Sena, Sérgio Pina, pai de santo da cantora Anitta, que marcou presença no ato a favor da anistia organizado por Jair Bolsonaro na Avenida Paulista, no último domingo, 6, falou sobre o apoio ao ex-presidente do Brasil e o preconceito de Bolsonaro e seus apoiadores, que são evangélicos, contra as religiões de matriz africana. Assista à entrevista na íntegra no canal do YouTube da IstoÉ!",IstoÉ Publicações,UC6Z3-B_ybUirOnOoAP9Rz4w,2025-04-07T20:29:13Z,2939,79,22,86,[],267000,False,99040595,4128
u8JC1wzC_-0,Pai de Santo de Anitta pode ser candidato em 2026 com apoio de Bolsonaro. Entrevista Exclusiva!,"No ""Painel IstoÉ Gente"" desta semana, Matheus Baldi e Leticia Sena recebem o pai de santo Sergio Pina, mentor espiritual de famosos como Anitta e figura presente no ato liderado por Jair Bolsonaro na Av. Paulista neste domingo, dia 6 de abril. Pela primeira vez, Pina fala abertamente sobre as críticas que tem recebido por se declarar conservador e de direita, mesmo sendo do candomblé, e não foge de temas delicados.

Ele comenta sobre os convites para entrar na política nas eleições de 2026 e demonstra que um pedido do ex-presidente Bolsonaro pode convencê-lo a disputar uma vaga na Câmara dos Deputados.

Sergio também fala sobre sua relação afetuosa com Michelle Bolsonaro, analisa o crescimento dos evangélicos, dá sua visão sobre a comunidade LGBTQIAPN+, comenta a possível volta de Regina Duarte e Cássia Kis às novelas da Globo e, com exclusividade, revela a diferença entre se relacionar com a cantora Anitta e com a pessoa Larissa.

Ele também comenta sobre Tarcísio de Freitas, Ronaldo Caiado, Romeu Zema e Ratinho Jr, como possíveis candidatos à presidência, caso Bolsonaro permaneça inelegível.

Prepare-se para um papo profundo, surpreendente e revelador.

🔔 Inscreva-se no canal e ative as notificações para não perder nenhum episódio!

Assista! Painel IstoÉ Gente – Toda segunda-feira, 17h.",IstoÉ Publicações,UC6Z3-B_ybUirOnOoAP9Rz4w,2025-04-07T20:00:48Z,14836,810,217,3247,[],267000,False,99040595,4128
PtXEadlPj5Q,Pai de santo de Anitta pode ser candidato com apoio de Bolsonaro,"EXCLUSIVO! O pai de santo Sergio Pina, mentor espiritual de famosos como Anitta e figura presente no ato liderado por Jair Bolsonaro na Av. Paulista neste domingo, dia 6 de abril, conversou com Matheus Baldi e Leticia Sena. O líder espiritual falou abertamente sobre a possibilidade de disputar as eleições de 2026 com o apoio do ex-presidente. A entrevista completa já está disponível no canal da IstoÉ no Youtube.",IstoÉ Publicações,UC6Z3-B_ybUirOnOoAP9Rz4w,2025-04-07T20:00:20Z,2113,43,3,56,[],267000,False,99040595,4128
pOQCLs4fr7c,"Campeão em sua área, o Groomer Renato Leiva ensina: tosar não é só cortar pelos | Pet Talks","Com experiência de quase 20 anos na área de banho e tosa, Renato Leiva é groomer (ou tosador), empreendedor, juiz de competição e professor. É um colecionador de títulos no Brasil. Ele também viajou para fora do país como competidor, inclusive como integrante da seleção brasileira em um mundial de equipes na Bélgica. Em bate-papo com Luís Estrelas, ele explica que o trabalho do tosador não é só cortar pelo e ensina a seus alunos que “não se lava cachorro”. Como Leiva diz, o bom profissional dá banho, tendo em mente aspectos da saúde e do comportamento do animal. O groomer comenta também a polêmica do banho semanal (pode? Não pode?) e a importância de se respeitar o tipo de pelagem dos pets.",IstoÉ Publicações,UC6Z3-B_ybUirOnOoAP9Rz4w,2025-04-04T18:45:59Z,132,7,1,1879,[],267000,False,99040595,4128
meXFjt-4z_g,Mateus Solano faz balanço dos 40 anos e se diverte com repercussão sobre sua calvície,,IstoÉ Publicações,UC6Z3-B_ybUirOnOoAP9Rz4w,2025-04-04T14:04:51Z,260,4,4,92,[],267000,False,99040595,4128
