video_id,titulo,descricao,canal,channel_id,data_publicacao,views_video,likes_video,comentarios_video,duracao_segundos,tags,inscritos_canal,inscritos_ocultos,visualizacoes_canal,total_videos_canal
S6o6iBulhG4,Golpes com reconhecimento facial e treta sobre leis de IA | NEURAL,"A Folha estreia nesta quarta-feira (28) o podcast Neural. Apresentado pela jornalista Patrícia Campos Mello e pelo especialista em inovação Ronaldo Lemos, o programa tratará semanalmente dos temas mais quentes de tecnologia, política, economia e comportamento.

O podcast será publicado em vídeo no Spotify e no Youtube, além do site da Folha, e em áudio nas principais plataformas.

No episódio de estreia, os apresentadores falam sobre a diversidade de golpes com reconhecimento facial (e como se prevenir deles), debatem diferentes leis de inteligência artificial e analisam a disputa global por terras raras.

Assine a TV Folha
https://goo.gl/EBg4ag

Leia mais na Folha
http://www.folha.com.br

Instagram
https://www.instagram.com/folhadespaulo/",Folha de S.Paulo,UCmYuiV9wAR3i8p19Ygc7izg,2025-05-28T10:31:58Z,916,68,7,2858,"['folha', 'jornalismo', 'folha de s.paulo', 'tv folha', 'notícias', 'folha de sao paulo', 'brasil', 'são paulo', 'rio de janeiro']",1020000,False,275983497,8464
TJJu7ZmgbUY,Câmara sob Motta fica presa a temas polêmicos,"Reunião de líderes na semana passada teve cobrança de apoio ao presidente da Casa, informa Marianna Holanda.

Assine a TV Folha
https://goo.gl/EBg4ag

Leia mais na Folha
http://www.folha.com.br

Instagram
https://www.instagram.com/folhadespaulo/",Folha de S.Paulo,UCmYuiV9wAR3i8p19Ygc7izg,2025-05-27T23:56:19Z,1576,33,1,60,"['folha', 'jornalismo', 'folha de s.paulo', 'tv folha', 'notícias', 'folha de sao paulo', 'brasil', 'são paulo', 'rio de janeiro']",1020000,False,275983497,8464
mpuhyKoHoCk,Líderes são recebidos com vídeo de inteligência artificial em cúpula europeia,"Líderes europeus foram recebidos com um vídeo criado por inteligência artificial durante a Cúpula da Comunidade Política Europeia em Tirana. Na produção, versões infantis das lideranças dão boas-vindas em suas línguas nativas.

A iniciativa, organizada pelo primeiro-ministro albanês Edi Rama, foi  recebida com bom humor pelo maior parte do público. O presidente turco, Recep Tayyip Erdogan, manteve a postura séria, mas sorriu ao ver sua versão infantil com um pequeno bigode.

Assine a TV Folha
https://goo.gl/EBg4ag

Leia mais na Folha
http://www.folha.com.br

Instagram
https://www.instagram.com/folhadespaulo/",Folha de S.Paulo,UCmYuiV9wAR3i8p19Ygc7izg,2025-05-27T23:23:41Z,1400,13,1,127,"['folha', 'jornalismo', 'folha de s.paulo', 'tv folha', 'notícias', 'folha de sao paulo', 'brasil', 'são paulo', 'rio de janeiro']",1020000,False,275983497,8464
p_O21uMtL18,Gripe aviária: mercado brasileiro corre risco similar ao dos EUA? #estadosunidos  #aves #brasil,"Desde a confirmação de um caso de gripe aviária em uma única granja no Sul do Brasil, vários países, da China à Europa, suspenderam compras de frango brasileiro, pressionando a oferta mundial da proteína mais consumida atualmente.

Para dizer o que o Brasil já perdeu no mercado internacional após a confirmação do vírus H5N1, Priscila Camazano conversa com o repórter André Borges.

Leia mais na Folha
http://www.folha.com.br

Instagram
https://www.instagram.com/folhadespaulo/

#galinha #frango #pato #pinguim #ganso #avestruz #peru #chester #gripe #gripes #h1n5 #saude #ovo #china #eua #riograndedosul #granja",Folha de S.Paulo,UCmYuiV9wAR3i8p19Ygc7izg,2025-05-27T22:53:10Z,546,2,1,114,"['folha', 'jornalismo', 'folha de s.paulo', 'tv folha', 'notícias', 'folha de sao paulo', 'brasil', 'são paulo', 'rio de janeiro']",1020000,False,275983497,8464
OaHgRdi3j7o,Como é que é? | Gripe aviária: o que o Brasil já perdeu no mercado internacional?,"Desde a confirmação de um caso de gripe aviária em uma única granja no Sul do Brasil, vários países, da China à Europa, suspenderam compras de frango brasileiro, pressionando a oferta mundial da proteína mais consumida atualmente.

Como maior exportador mundial de carne de frango, o Brasil tem um peso difícil de substituir. O país fornece mais de um terço do volume global, e sua condição de ""livre de gripe aviária"" vinha garantindo vantagem competitiva nos últimos anos.

Para dizer o que o Brasil já perdeu no mercado internacional após a confirmação do vírus H5N1, Priscila Camazano conversa com o repórter André Borges.

Leia mais na Folha:
https://folha.com/96fkw0o3

Veja outros programas:
https://www1.folha.uol.com.br/folha-topicos/como-e-que-e/

Assine a TV Folha
https://goo.gl/EBg4ag

Instagram
https://www.instagram.com/folhadespaulo/",Folha de S.Paulo,UCmYuiV9wAR3i8p19Ygc7izg,2025-05-27T21:40:29Z,538,19,0,2149,"['folha', 'folha de s.paulo', 'tv folha', 'notícias', 'folha de sao paulo', 'brasil', 'como é que é', 'Priscila Camazano', 'gripe aviária', 'frango', 'proteína', 'carne', 'galinha', 'ovo', 'bicho', 'vegano', 'vegetariano', 'carne branca', 'carne vermelha', 'popó']",1020000,False,275983497,8464
VqyB4pH7pEY,"'Desculpa, senhor': câmera capta frase interrompida por tiros da PM durante Operação Verão","Uma câmera corporal, presa ao uniforme de um policial militar, captou o momento em que a frase ""Desculpa, senhor"" foi interrompida por dois tiros de fuzil na manhã de 14 de fevereiro de 2024, em Santos, no litoral paulista.

Os disparos acertaram Emerson Rogério Talascrea, 33, que se tornou o 29º morto pela PM na Baixada Santista durante a Operação Verão, a ação oficial mais violenta da corporação desde o Massacre do Carandiru, em 1992.

Assine a TV Folha
https://goo.gl/EBg4ag

Leia mais na Folha
http://www.folha.com.br

Instagram
https://www.instagram.com/folhadespaulo/",Folha de S.Paulo,UCmYuiV9wAR3i8p19Ygc7izg,2025-05-27T19:43:24Z,17608,97,87,481,"['folha', 'jornalismo', 'folha de s.paulo', 'tv folha', 'notícias', 'folha de sao paulo', 'brasil', 'são paulo', 'rio de janeiro', 'operação verão', 'operação escudo', 'câmera corporal', 'câmera pm', 'PM', 'polícia militar', 'morte', 'baixada santista', 'santos', 'operação']",1020000,False,275983497,8464
h7nHke96-uQ,Rússia divulga imagens de exercícios militares no mar Báltico,"O Ministério da Defesa da Rússia divulgou nesta terça (27) imagens do que disse ser exercícios programados no mar Báltico.

Segundo o governo, mais de 20 navios e 25 aeronaves estiveram envolvidos na operação, que reuniu 3.000 homens.

Assine a TV Folha
https://goo.gl/EBg4ag

Leia mais na Folha
http://www.folha.com.br

Instagram
https://www.instagram.com/folhadespaulo/",Folha de S.Paulo,UCmYuiV9wAR3i8p19Ygc7izg,2025-05-27T18:29:31Z,3534,47,9,67,"['folha', 'jornalismo', 'folha de s.paulo', 'tv folha', 'notícias', 'folha de sao paulo', 'brasil', 'são paulo', 'rio de janeiro']",1020000,False,275983497,8464
3SE_8Sic89Y,Malha fina: Qual é o principal erro ao declarar o Imposto de Renda? #ir2025 #impostoderenda,"Nesta última semana para declarar o Imposto de Renda, Priscila Camazano tira dúvidas e fala sobre como evitar erros com a repórter Cristiane Gercina.

Leia mais na Folha
http://www.folha.com.br

Instagram
https://www.instagram.com/folhadespaulo/

#declaraçãoimpostoderenda #receitafederal #governofederal #imposto",Folha de S.Paulo,UCmYuiV9wAR3i8p19Ygc7izg,2025-05-26T23:24:13Z,539,11,1,174,"['folha', 'jornalismo', 'folha de s.paulo', 'tv folha', 'notícias', 'folha de sao paulo', 'brasil', 'são paulo', 'rio de janeiro']",1020000,False,275983497,8464
kAtAbIUBrok,Carlo Ancelotti convoca a seleção sem Neymar,"Ancelotti, 65, convocou a seleção brasileira pela primeira vez nesta segunda-feira (26) com o retorno de Casemiro e ausência de Neymar, informa o autor do Blog O Mundo é uma Bola, Luís Curro.

Assine a TV Folha
https://goo.gl/EBg4ag

Leia mais na Folha
http://www.folha.com.br

Instagram
https://www.instagram.com/folhadespaulo/",Folha de S.Paulo,UCmYuiV9wAR3i8p19Ygc7izg,2025-05-26T22:39:30Z,1004,29,1,109,"['folha', 'jornalismo', 'folha de s.paulo', 'tv folha', 'notícias', 'folha de sao paulo', 'brasil', 'são paulo', 'rio de janeiro']",1020000,False,275983497,8464
nrtq_SR3cww,Como é que é? | Imposto de Renda: como declarar sem erros?,"Nesta última semana para declarar o Imposto de Renda, Priscila Camazano tira dúvidas e fala sobre como evitar erros com a repórter Cristiane Gercina.

Leia mais na Folha:
https://folha.com/kjyhlzo2

Veja outros programas:
https://www1.folha.uol.com.br/folha-topicos/como-e-que-e/

Assine a TV Folha
https://goo.gl/EBg4ag

Instagram
https://www.instagram.com/folhadespaulo/",Folha de S.Paulo,UCmYuiV9wAR3i8p19Ygc7izg,2025-05-26T21:48:33Z,1254,26,1,2468,"['folha', 'folha de s.paulo', 'tv folha', 'notícias', 'folha de sao paulo', 'brasil', 'como é que é', 'Priscila Camazano', 'imposto de renda', '2025', 'ir 2025', 'leão', 'receita federal', 'multa', 'prazo', 'restituição', 'pagamento', 'economia', 'alíquota', 'ricos', 'pobres', 'porcentagem', 'por cento', 'cristiane gercina', 'dinheiro']",1020000,False,275983497,8464
wafXYsbCDIw,Manifestantes entram em choque com a polícia em protesto contra guerra em Tel Aviv,"Assine a TV Folha
https://goo.gl/EBg4ag

Leia mais na Folha
http://www.folha.com.br

Instagram
https://www.instagram.com/folhadespaulo/",Folha de S.Paulo,UCmYuiV9wAR3i8p19Ygc7izg,2025-05-26T13:33:45Z,707,56,12,83,"['folha', 'jornalismo', 'folha de s.paulo', 'tv folha', 'notícias', 'folha de sao paulo', 'brasil', 'são paulo', 'rio de janeiro']",1020000,False,275983497,8464
Qnp-Brw8qzY,Governo Trump intensifica ações longe da fronteira e aumenta pressão contra imigrantes nos EUA,"Assine a TV Folha
https://goo.gl/EBg4ag

Leia mais na Folha
http://www.folha.com.br

Instagram
https://www.instagram.com/folhadespaulo/",Folha de S.Paulo,UCmYuiV9wAR3i8p19Ygc7izg,2025-05-26T12:42:45Z,559,12,2,331,"['folha', 'jornalismo', 'folha de s.paulo', 'tv folha', 'notícias', 'folha de sao paulo', 'brasil', 'são paulo', 'rio de janeiro']",1020000,False,275983497,8464
ly-f_2MPHRw,Ataque de Israel a escola que abrigava deslocados em Gaza mata dezenas,"Ataques de Israel à Faixa de Gaza nesta segunda-feira (26) mataram mais de 50 pessoas, 33 delas deslocados que se abrigavam em uma escola, afirmou a Defesa Civil do território palestino, controlado pelo Hamas.

Leia mais: https://www1.folha.uol.com.br/mundo/2025/05/ataque-israelense-mata-20-pessoas-em-escola-que-abrigava-deslocados-em-gaza.shtml

Assine a TV Folha
https://goo.gl/EBg4ag

Leia mais na Folha
http://www.folha.com.br

Instagram
https://www.instagram.com/folhadespaulo/",Folha de S.Paulo,UCmYuiV9wAR3i8p19Ygc7izg,2025-05-26T12:40:50Z,3362,84,73,99,"['folha', 'jornalismo', 'folha de s.paulo', 'tv folha', 'notícias', 'folha de sao paulo', 'brasil', 'são paulo', 'gaza', 'faixa de gaza', 'israel', 'hamas', 'cidade de gaza', 'palestina', 'idf', 'guerra', 'oriente médio']",1020000,False,275983497,8464
u-awRzcMFl4,"Em jogo da 4ª divisão em Roraima, torcida e times festejam Samir Xaud e se queixam de preconceito","Assine a TV Folha
https://goo.gl/EBg4ag

Leia mais na Folha
http://www.folha.com.br

Instagram
https://www.instagram.com/folhadespaulo/",Folha de S.Paulo,UCmYuiV9wAR3i8p19Ygc7izg,2025-05-25T15:00:43Z,539,16,0,104,"['folha', 'jornalismo', 'folha de s.paulo', 'tv folha', 'notícias', 'folha de sao paulo', 'brasil', 'são paulo', 'rio de janeiro']",1020000,False,275983497,8464
ASI4SUGFKZw,"Putin faz maior ataque aéreo na Ucrânia, e Zelenski culpa Trump","Em uma das noites mais tensas e violentas da Guerra da Ucrânia, a Rússia lançou o maior ataque aéreo do conflito contra o vizinho invadido em fevereiro de 2022, matando ao menos 12 pessoas. O presidente ucraniano, Volodimir Zelenski, acusou os Estados Unidos de incentivarem Vladimir Putin com seu silêncio ante a violência.

A ação ocorreu nas horas que antecederam a terceira e última leva da maior troca de prisioneiros entre os rivais, sinalizando a disposição de Moscou em manter a pressão militar elevada enquanto se prepara para mais uma rodada de negociações arranjadas pelos EUA. (Igor Gielow)

Assine a TV Folha
https://goo.gl/EBg4ag

Leia mais na Folha
https://www1.folha.uol.com.br/mundo/2025/05/nova-serie-de-ataques-russos-na-ucrania-deixa-12-mortos-antes-da-troca-final-de-prisioneiros.shtml

Instagram
https://www.instagram.com/folhadespaulo/",Folha de S.Paulo,UCmYuiV9wAR3i8p19Ygc7izg,2025-05-25T13:39:46Z,27404,183,72,19,"['folha', 'jornalismo', 'folha de s.paulo', 'tv folha', 'notícias', 'folha de sao paulo', 'brasil', 'são paulo', 'rio de janeiro']",1020000,False,275983497,8464
xJ0edOrrRtM,Rússia ataca Kiev com drones e mísseis em ofensiva noturna,"A Rússia lançou dezenas de drones de ataque e mísseis balísticos contra Kiev durante a noite, em um dos maiores ataques aéreos à capital ucraniana nos três anos de guerra, danificando vários edifícios residenciais e ferindo 15 pessoas.

O presidente ucraniano Volodimir Zelenski disse em uma publicação nas redes sociais que foi uma ""noite difícil"" para a Ucrânia e pediu novas sanções internacionais para pressionar Moscou a concordar com um cessar-fogo.

Assine a TV Folha
https://goo.gl/EBg4ag

Leia mais na Folha
http://www.folha.com.br

Instagram
https://www.instagram.com/folhadespaulo/",Folha de S.Paulo,UCmYuiV9wAR3i8p19Ygc7izg,2025-05-24T11:27:51Z,4842,71,16,34,"['folha', 'jornalismo', 'folha de s.paulo', 'tv folha', 'notícias', 'folha de sao paulo', 'brasil', 'são paulo', 'rio de janeiro']",1020000,False,275983497,8464
O3E35MxcRDM,Renato Ortiz: Influenciadores são prisioneiros de seus seguidores,"Como entender o significado de influenciador, neologismo que se tornou corriqueiro com a ascensão das redes sociais?
 

O sociólogo Renato Ortiz, professor titular da Unicamp, contrapõe os influenciadores aos intelectuais, aos mediadores simbólicos —categoria que inclui os jornalistas— e às celebridades para refletir sobre o que há de novo nas engrenagens desse universo digital.
 

Esse é o espírito de ""Influência (https://www.alamedaeditorial.com.br/influencia-renato-ortiz) "", ensaio recém-lançado em que sustenta que os influenciadores são prisioneiros da digitalidade que lhes permite existir —ou seja, estão confinados aos seus nichos de atuação na internet e são extremamente dependentes dos seus seguidores.
 

Os influenciadores são ambiciosos, diz Ortiz, e acreditam que podem determinar o destino humano. O retrato que emerge da sua reflexão, ao contrário, aponta que a influência digital é muito menos grandiosa do que parece à primeira vista e que quem atua nesse campo se depara com uma condição efêmera, o que demanda um trabalho constante para manter os laços com os influenciados e não ser deixado para trás.
 
      
  •  Produção e apresentação: Eduardo Sombini (https://www1.folha.uol.com.br/autores/eduardo-sombini.shtml) 
      
  •  Edição de som: Raphael Concli (https://www1.folha.uol.com.br/autores/raphael-concli.shtml) 
      

See omnystudio.com/listener (https://omnystudio.com/listener)  for privacy information.",Folha de S.Paulo,UCmYuiV9wAR3i8p19Ygc7izg,2025-05-24T09:26:42Z,499,37,3,2461,"['folha', 'jornalismo', 'folha de s.paulo', 'tv folha', 'notícias', 'folha de sao paulo', 'brasil', 'são paulo', 'rio de janeiro']",1020000,False,275983497,8464
jXHHJIYdFp8,Como é que é? | A miscigenação atinge todos os brasileiros?,"O mais completo estudo já feito sobre o DNA dos brasileiros indica que a população do país carrega uma herança indígena mais substancial do que se imaginava antes e abrange uma grande fatia da diversidade genética humana, incluindo um grande número de variantes que nunca tinham sido identificadas antes.

A massa de dados obtida pela equipe, liderada por pesquisadores da USP, tem uma dimensão que seria quase impensável poucas décadas atrás. Quem traz os detalhes da pesquisa nesta edição do programa é o colunista Reinaldo José Lopes.

Leia mais na Folha:
https://folha.com/y0cfqnso

Veja outros programas:
https://www1.folha.uol.com.br/folha-topicos/como-e-que-e/

Assine a TV Folha
https://goo.gl/EBg4ag

Instagram
https://www.instagram.com/folhadespaulo/",Folha de S.Paulo,UCmYuiV9wAR3i8p19Ygc7izg,2025-05-23T21:36:12Z,1712,93,7,1898,"['folha', 'folha de s.paulo', 'tv folha', 'notícias', 'folha de sao paulo', 'brasil', 'como é que é', 'Priscila Camazano', 'miscigenação', 'Reinaldo José Lopes', 'DNA', 'estudo', 'brasileiros', 'herança indígena', 'genética humana', 'diversidade', 'USP', 'dados', 'leituras', 'regiões']",1020000,False,275983497,8464
50SbeXZDlmY,"Morre Sebastião Salgado, o maior fotógrafo do Brasil e um dos maiores da história","Sebastião Salgado morreu nesta sexta-feira, aos 81 anos, em Paris. Ele deixa Lélia Wanick Salgado, sua mulher desde 1967, e os filhos Rodrigo e Juliano, informa o repórter André Fontenelle.

Assine a TV Folha
https://goo.gl/EBg4ag

Leia mais na Folha
http://www.folha.com.br

Instagram
https://www.instagram.com/folhadespaulo/",Folha de S.Paulo,UCmYuiV9wAR3i8p19Ygc7izg,2025-05-23T19:40:53Z,4779,221,9,88,"['folha', 'jornalismo', 'folha de s.paulo', 'tv folha', 'notícias', 'folha de sao paulo', 'brasil', 'são paulo', 'rio de janeiro']",1020000,False,275983497,8464
LmsWNW-OLok,EUA fazem maior ataque de porta-aviões na história,"Assine a TV Folha
https://goo.gl/EBg4ag

Leia mais na Folha
http://www.folha.com.br

Instagram
https://www.instagram.com/folhadespaulo/",Folha de S.Paulo,UCmYuiV9wAR3i8p19Ygc7izg,2025-05-23T11:26:43Z,32751,43,8,37,"['folha', 'jornalismo', 'folha de s.paulo', 'tv folha', 'notícias', 'folha de sao paulo', 'brasil', 'são paulo', 'rio de janeiro']",1020000,False,275983497,8464
XgP7cGjUZA4,Janja sobre fala na China: 'Não foi quebra de protocolo nenhuma',"Assine a TV Folha
https://goo.gl/EBg4ag

Leia mais na Folha
http://www.folha.com.br

Instagram
https://www.instagram.com/folhadespaulo/",Folha de S.Paulo,UCmYuiV9wAR3i8p19Ygc7izg,2025-05-23T11:11:04Z,11838,185,230,236,"['folha', 'jornalismo', 'folha de s.paulo', 'tv folha', 'notícias', 'folha de sao paulo', 'brasil', 'são paulo', 'rio de janeiro']",1020000,False,275983497,8464
z-6xs3Te0xw,Janja: 'A gente tem urgência de ficar junto o maior tempo possível',"Assine a TV Folha
https://goo.gl/EBg4ag

Leia mais na Folha
http://www.folha.com.br

Instagram
https://www.instagram.com/folhadespaulo/",Folha de S.Paulo,UCmYuiV9wAR3i8p19Ygc7izg,2025-05-23T11:10:39Z,2543,101,43,201,"['folha', 'jornalismo', 'folha de s.paulo', 'tv folha', 'notícias', 'folha de sao paulo', 'brasil', 'são paulo', 'rio de janeiro']",1020000,False,275983497,8464
npE4xwZBTY4,Janja diz que não é um biscuit de porcelana e que não passa pano para falas machistas de Lula,"A socióloga Rosângela Lula da Silva, a Janja, 58, diz que não passa pano para falas machistas do presidente Lula. No episódio desta sexta-feira (23) do podcast Se ela não sabe, quem sabe?, a primeira-dama conta a Tati Bernardi como reagiu, por exemplo, quando Lula falou sobre os casos de violência doméstica em dias de jogo de futebol.

""Eu falei ‘não faz isso comigo’. É difícil para ele, ele é um homem de 79 anos. As pessoas vão mudando, mas tem essas coisas. Falo meu posicionamento e não tem problema nenhum.""

Janja reflete sobre a experiência como primeira-dama, a presença em espaços de decisão dominados por homens e a misoginia que vê na reação a isso.

""Eu não sei se a próxima [primeira-dama] que vier tem a obrigação de fazer o que eu estou fazendo, mas se ela desejar, eu espero que as pessoas entendam melhor"", diz. ""Me espanta. Se eu falo é porque eu falo, se eu não falo é porque eu não falo. Óbvio que tem um movimento da oposição em relação a isso e eu consigo entender. O que eu não entendo são os outros movimentos, principalmente vindo de outras mulheres que deveriam estar entendendo o que está acontecendo no momento político do Brasil e não simplesmente apontar a bazuca contra mim.""

Assine a TV Folha
https://goo.gl/EBg4ag

Leia mais na Folha
http://www.folha.com.br

Instagram
https://www.instagram.com/folhadespaulo/",Folha de S.Paulo,UCmYuiV9wAR3i8p19Ygc7izg,2025-05-23T11:09:33Z,52988,2160,1569,4340,"['folha', 'jornalismo', 'folha de s.paulo', 'tv folha', 'notícias', 'folha de sao paulo', 'brasil', 'são paulo', 'rio de janeiro']",1020000,False,275983497,8464
